code,latitude,longitude,N,size
HAILEID,43.665,-116.682,4,2.0
HALLJGA,34.243,-83.816,9,2.0
HARDJIA,42.36,-93.097,84,3.5
HASHENE,40.927,-98.328,76,3.5
HASKLTX,33.176,-99.722,554,9.0
HENDENC,35.315,-82.456,17,3.5
HERNAFL,28.484,-82.451,213,6.0
HICOJFL,27.958,-82.373,0,2.0
HILLCMT,48.553,-109.707,0,2.0
HMCHOTX,26.158,-97.675,1,2.0
HOUHOLD,29.952,-95.311,47,3.5
HOUICDF,29.951,-95.312,929,9.0
HOWARMD,39.169,-76.782,41,3.5
HRREGVA,36.804,-76.368,419,6.0
HSF,26.181,-97.685,103,6.0
HUDSONJ,40.73,-74.103,304,6.0
JACKSOR,42.322,-122.879,2,2.0
JAXHOLD,30.256,-81.59,6,2.0
JEFFECO,39.73,-105.204,4,2.0
JEFFEID,43.673,-111.911,4,2.0
JEFFEIL,38.315,-88.903,16,3.5
JEFFEKS,39.207,-95.311,0,2.0
JEFFEMT,46.236,-112.121,2,2.0
JEFFETX,30.079,-94.094,5,2.0
JENADLA,31.707,-92.151,912,9.0
JENNIMO,38.711,-90.267,1,2.0
JMHOSFL,25.847,-80.306,2,2.0
JOHNSTX,32.375,-97.388,114,6.0
JOSEPOR,42.438,-123.319,11,3.5
KARNETX,28.883,-97.912,441,6.0
KENOSWI,42.593,-87.915,170,6.0
KERCOCA,35.653,-119.108,134,6.0
KLAMCOR,42.222,-121.749,1,2.0
KRO,25.76,-80.497,628,9.0
LACKAPA,41.422,-75.648,89,3.5
LANCACA,34.702,-118.233,1357,12.0
LANECOR,44.051,-123.09,0,2.0
LARCOWY,41.135,-104.82,1,2.0
LARIMCO,40.564,-105.032,1,2.0
LIMESTX,31.529,-96.512,0,2.0
LKLNDLA,31.34,-92.399,1,2.0
LONPDAR,34.542,-91.755,1,2.0
LOSCJCA,34.059,-118.231,1,2.0
LOSHOLD,34.054,-118.24,149,6.0
LRDICDF,27.529,-99.448,324,6.0
LRKNHFL,25.706,-80.293,1,2.0
LSFHOLD,26.075,-97.512,1,2.0
LUBBOTX,33.585,-101.843,4,2.0
LVGHOLD,36.058,-115.225,3,2.0
MABSHOS,41.947,-70.953,0,2.0
MACCOMI,42.613,-82.882,8,2.0
MADISID,43.827,-111.779,0,2.0
MADISNY,43.081,-75.707,0,2.0
MAHONOH,41.104,-80.655,32,3.5
MAPLEOH,41.415,-81.565,14,3.5
MARIOIN,39.766,-86.154,10,2.0
MATEWKS,42.613,-71.236,0,2.0
MATSHOS,41.901,-71.089,1,2.0
MCFAJAZ,33.446,-112.078,0,2.0
MCHENIL,42.337,-88.443,293,6.0
MECKLNC,35.315,-80.841,97,3.5
MEDHOLD,42.325,-122.877,1,2.0
MESJACO,39.069,-108.574,1,2.0
MIAHOLD,25.92,-80.155,8,2.0
MIDDLNJ,40.421,-74.489,149,6.0
MILLRAR,33.4,-94.023,14,3.5
MINICID,42.535,-113.792,0,2.0
MINNESD,43.578,-96.729,6,2.0
MISCOMO,36.923,-89.352,39,3.5
MISSOMT,46.883,-114.027,0,2.0
MOFFECO,40.507,-107.559,14,3.5
MONCJAL,32.379,-86.308,3,2.0
MONMONJ,40.268,-74.287,152,6.0
MONROFL,24.572,-81.749,31,3.5
MONROMI,41.894,-83.394,75,3.5
MONRONY,43.152,-77.614,0,2.0
MONTGMO,38.98,-91.504,30,3.5
MONTGPA,40.159,-75.422,1,2.0
MONTGTX,30.336,-95.448,345,6.0
MORGACO,40.251,-103.79,0,2.0
MORGNMO,38.432,-92.84,38,3.5
MOUNTND,48.321,-102.391,0,2.0
MTPPDCA,34.059,-118.126,11,3.5
NASSAFL,30.611,-81.631,2,2.0
NATROWY,42.862,-106.345,2,2.0
NAVSOAZ,34.872,-110.155,2,2.0
NGDCTGA,34.295,-83.824,1,2.0
NIAGANY,43.18,-78.736,0,2.0
NOBLEMN,43.649,-95.593,2,2.0
NOJUVOR,45.61,-121.203,7,2.0
NOLVGNV,36.202,-115.12,130,6.0
NORCOOR,45.61,-121.203,8,2.0
NORFOMA,42.26,-71.209,52,3.5
NWREGVA,39.199,-78.146,0,2.0
NYCHOLD,40.64,-74.17,19,3.5
OAK,30.821,-92.641,1,2.0
OKANOWA,48.366,-119.582,0,2.0
OMAHOLD,41.281,-95.899,0,2.0
ONECONY,43.156,-75.377,0,2.0
ONONDNY,43.046,-76.146,6,2.0
ONTARNY,42.883,-77.212,4,2.0
ORANGFL,28.504,-81.416,1,2.0
ORANGNY,41.405,-74.357,108,6.0
ORLHOLD,28.427,-81.334,1,2.0
ORPARLA,29.961,-90.094,83,3.5
OTERONM,32.852,-106.008,0,2.0
OTRPCNM,32.08,-106.283,812,9.0
PALMBFL,26.673,-80.092,22,3.5
PAMREVA,37.752,-77.359,75,3.5
PARKJCO,39.218,-105.98,98,3.5
PASADCA,34.149,-118.145,35,3.5
PENNISD,44.079,-103.221,0,2.0
PENOBME,44.801,-68.778,0,2.0
PERRYAL,32.634,-87.316,199,6.0
PHELPNE,40.439,-99.37,20,3.5
PHIHOLD,39.96,-75.165,5,2.0
PHOHOLD,33.471,-112.073,92,3.5
PIC,26.155,-97.338,611,9.0
PIKCOPA,41.389,-75.071,167,6.0
PINALAZ,33.041,-111.376,596,9.0
PINELFL,27.902,-82.706,2,2.0
PISCAME,45.183,-69.224,0,2.0
PLATTMO,39.19,-94.684,1,2.0
PLATTWY,42.055,-104.953,1,2.0
PLYMOMA,41.932,-70.651,97,3.5
PMHOSFL,25.885,-80.325,1,2.0
PMREGVA,37.321,-78.425,0,2.0
POLKCTX,30.698,-95.006,941,9.0
POLKJIA,41.654,-93.588,59,3.5
POMONCA,34.055,-117.754,1,2.0
POOHOLD,45.515,-122.676,12,3.5
POTTAIA,41.282,-95.867,44,3.5
PUEBLCO,38.276,-104.611,1,2.0
RAADCMN,44.956,-93.089,76,3.5
RAPPSVA,38.318,-77.472,109,6.0
REHOSIL,41.865,-87.804,0,2.0
REJAITX,31.389,-103.527,0,2.0
RICECKS,38.347,-98.224,18,3.5
RNDLLTX,35.116,-101.866,42,3.5
ROCKIIL,41.509,-90.581,3,2.0
RRFINWA,47.451,-122.295,1,2.0
RSREGVA,37.295,-77.321,0,2.0
SAAHOLD,33.749,-117.875,39,3.5
SACHOLD,38.578,-121.5,17,3.5
SACITCA,33.75,-117.88,18,3.5
SACRACA,38.583,-121.497,22,3.5
SAJHOLD,18.407,-66.107,8,2.0
SANANCA,33.75,-117.881,166,6.0
SANJAIL,39.8,-89.643,2,2.0
SBDHOLD,34.101,-117.298,23,3.5
SBERNCA,34.102,-117.272,0,2.0
SCNORCA,37.352,-121.906,147,6.0
SDHOSCA,32.619,-117.023,2,2.0
SEAHOLD,47.491,-122.291,10,2.0
SEBASAR,35.383,-94.425,12,3.5
SENECOH,41.08,-83.154,109,6.0
SFRHOLD,37.796,-122.402,29,3.5
SHACOKS,39.048,-95.672,0,2.0
SHERBMN,45.304,-93.619,167,6.0
SLRDCAZ,32.498,-114.778,0,2.0
SLSLCUT,40.726,-111.917,2,2.0
SMARYMD,38.302,-76.629,2,2.0
SNDHOLD,32.717,-117.165,32,3.5
SNJHOLD,37.239,-121.774,5,2.0
SOLONOH,41.391,-81.44,2,2.0
SOUTECO,37.133,-107.634,0,2.0
SPHOSCA,33.739,-118.307,1,2.0
SPMHOLD,44.86,-93.231,0,2.0
STCDFTX,28.895,-99.122,1611,15.0
STCLAMI,42.942,-82.481,27,3.5
STOPDIL,41.899,-87.884,1,2.0
STRAFNH,43.219,-70.939,13,3.5
STTCJVI,18.34,-64.928,0,2.0
STWRTGA,32.037,-84.772,1792,15.0
SUFFOMA,42.333,-71.071,273,6.0
SUMMIUT,40.721,-111.478,0,2.0
SUSSENJ,41.055,-74.767,30,3.5
SWEETWY,41.537,-109.301,1,2.0
TELLECO,38.942,-105.154,22,3.5
TENSALA,31.809,-91.397,351,6.0
TETONWY,43.478,-110.76,1,2.0
TFALLID,42.558,-114.467,18,3.5
TNWESDF,35.409,-89.55,14,3.5
TOOLEMT,48.507,-111.856,0,2.0
TOORANM,34.767,-106.018,6,2.0
TRICOIL,37.272,-89.175,183,6.0
TUCHOLD,32.135,-110.926,14,3.5
TULCOOK,36.157,-95.999,152,6.0
UMATCOR,45.674,-118.849,2,2.0
UTAHCUT,40.148,-111.657,120,6.0
VBHOSTX,26.175,-97.67,2,2.0
VENHOLD,34.206,-119.077,11,3.5
VIRBEVA,36.753,-76.06,40,3.5
VNBRNMI,42.233,-83.495,1,2.0
VRK,40.728,-74.006,274,6.0
VTDCORR,44.333,-72.752,3,2.0
VTSTALB,44.85,-73.132,2,2.0
WACLATX,29.424,-98.497,6,2.0
WAKECNC,35.778,-78.64,23,3.5
WAKULFL,30.196,-84.377,121,6.0
WASCONY,43.282,-73.587,4,2.0
WASHCUT,37.158,-113.412,27,3.5
WASHIAR,36.034,-94.177,8,2.0
WASHICO,40.158,-103.192,2,2.0
WASHOLD,38.881,-77.229,5,2.0
WASHONV,39.573,-119.811,23,3.5
WAYNEMI,42.388,-83.045,43,3.5
WAYNENY,43.067,-77.031,4,2.0
WBATOLA,30.501,-91.216,0,2.0
WCCBXTX,29.428,-98.508,0,2.0
WCCPBFL,26.275,-80.152,547,9.0
WEBERUT,41.24,-111.993,84,3.5
WILLCTX,26.47,-97.762,1533,15.0
WILLITN,35.898,-86.885,0,2.0
WMHOSCA,34.051,-118.217,1,2.0
WOAKSTX,29.711,-95.401,0,2.0
WORCEMD,38.17,-75.376,64,3.5
WVSCENT,38.312,-81.71,5,2.0
WYATTRI,41.893,-71.383,0,2.0
YAVAPAZ,34.542,-112.466,6,2.0
YAVCVAZ,34.611,-111.917,0,2.0
YELLOMT,45.755,-108.503,1,2.0
YIKIMWA,46.603,-120.508,15,3.5
YORCOPA,39.988,-76.664,741,9.0
YORCOSC,34.985,-81.204,3,2.0
YUBAJCA,39.141,-121.587,197,6.0
YUMHOLD,32.656,-114.612,3,2.0
