code,latitude,longitude,N,size
COWJVWA,46.141,-122.918,1,2.0
CSCNWWA,47.25,-122.423,967,9.0
CTLAFSL,41.761,-72.683,3,2.0
CTYORCI,41.323,-72.237,10,2.0
CUMBEME,43.651,-70.282,49,3.5
DALHOLD,32.824,-96.872,25,3.5
DAVIDTN,36.186,-86.785,30,3.5
DEAPDMI,42.323,-83.173,12,3.5
DEKALAL,34.429,-85.76,48,3.5
DENCICO,39.737,-104.992,0,2.0
DENHOLD,39.784,-104.849,29,3.5
DENICDF,39.766,-104.865,394,6.0
DENVECO,39.767,-104.864,3,2.0
DEPCOGU,13.448,144.786,27,3.5
DEPYOGU,13.382,144.662,1,2.0
DOCORNE,41.253,-95.939,103,6.0
DODGEWI,43.407,-88.706,134,6.0
DORCHMD,38.548,-76.061,24,3.5
DOUGLCO,39.373,-104.86,1,2.0
DUVALFL,30.326,-81.65,6,2.0
DVDHOLD,39.155,-75.488,3,2.0
EAZ,32.818,-111.519,1544,15.0
ECC,32.803,-115.57,512,9.0
ECOLOWA,47.479,-122.284,0,2.0
ECTORTX,31.774,-102.367,0,2.0
ELGPDIL,42.04,-88.284,1,2.0
ELPASCO,38.788,-104.779,174,6.0
ELZICDF,40.666,-74.19,210,6.0
EPC,31.796,-106.37,830,9.0
ERICONY,42.887,-78.878,0,2.0
ERICOPA,42.125,-80.066,10,2.0
ESSEXMA,42.597,-70.987,30,3.5
ESSEXNJ,40.731,-74.136,275,6.0
ETOWAAL,34.016,-86.012,353,6.0
EULESTX,32.832,-97.094,14,3.5
FAULKAR,35.089,-92.443,0,2.0
FLO,33.065,-111.379,468,6.0
FORSYNC,36.097,-80.243,0,2.0
FRACOVT,44.811,-73.08,21,3.5
FREDEMD,39.365,-77.415,27,3.5
FREEBMN,43.646,-93.368,1,2.0
FREHOLD,36.733,-119.785,8,2.0
FREMOCO,38.447,-105.183,2,2.0
FSF,33.065,-111.379,328,6.0
GARVIOK,34.74,-97.222,19,3.5
GASTNNC,35.268,-81.182,4,2.0
GENESNY,42.999,-78.188,0,2.0
GFCORND,47.936,-97.056,23,3.5
GLADEFL,26.839,-81.124,451,6.0
GLEPDCA,34.147,-118.249,10,2.0
GRANTWA,47.322,-119.553,0,2.0
GRAYSKY,37.491,-86.258,1,2.0
GREENMA,42.596,-72.612,88,3.5
GUADATX,29.604,-97.97,0,2.0
HAILEID,43.665,-116.682,8,2.0
HALLJGA,34.243,-83.816,16,3.5
HARDJIA,42.36,-93.097,81,3.5
HASHENE,40.927,-98.328,73,3.5
HASKLTX,33.176,-99.722,519,9.0
HENDENC,35.315,-82.456,18,3.5
HERNAFL,28.484,-82.451,231,6.0
HICOJFL,27.958,-82.373,0,2.0
HILLCMT,48.553,-109.707,0,2.0
HMCHOTX,26.158,-97.675,2,2.0
HOUHOLD,29.952,-95.311,42,3.5
HOUICDF,29.951,-95.312,933,9.0
HOWARMD,39.169,-76.782,38,3.5
HRREGVA,36.804,-76.368,414,6.0
HSF,26.181,-97.685,147,6.0
HUDSONJ,40.73,-74.103,295,6.0
JACKSOR,42.322,-122.879,1,2.0
JAXHOLD,30.256,-81.59,7,2.0
JEFFECO,39.73,-105.204,3,2.0
JEFFEID,43.673,-111.911,5,2.0
JEFFEIL,38.315,-88.903,43,3.5
JEFFEKS,39.207,-95.311,0,2.0
JEFFEMT,46.236,-112.121,3,2.0
JEFFETX,30.079,-94.094,6,2.0
JENADLA,31.707,-92.151,870,9.0
JENNIMO,38.711,-90.267,0,2.0
JMHOSFL,25.847,-80.306,1,2.0
JOHNSTX,32.375,-97.388,98,3.5
JOSEPOR,42.438,-123.319,10,2.0
KARNETX,28.883,-97.912,352,6.0
KENOSWI,42.593,-87.915,112,6.0
KERCOCA,35.653,-119.108,119,6.0
KLAMCOR,42.222,-121.749,1,2.0
KRO,25.76,-80.497,635,9.0
LACKAPA,41.422,-75.648,70,3.5
LANCACA,34.702,-118.233,1356,12.0
LANECOR,44.051,-123.09,0,2.0
LARCOWY,41.135,-104.82,0,2.0
LARIMCO,40.564,-105.032,1,2.0
LIMESTX,31.529,-96.512,0,2.0
LINCOMO,38.971,-90.963,7,2.0
LKLNDLA,31.34,-92.399,1,2.0
LONPDAR,34.542,-91.755,2,2.0
LOSCJCA,34.059,-118.231,1,2.0
LOSHOLD,34.054,-118.24,134,6.0
LRDICDF,27.529,-99.448,329,6.0
LRKNHFL,25.706,-80.293,0,2.0
LSFHOLD,26.075,-97.512,1,2.0
LUBBOTX,33.585,-101.843,3,2.0
LVGHOLD,36.058,-115.225,2,2.0
MABSHOS,41.947,-70.953,1,2.0
MACCOMI,42.613,-82.882,2,2.0
MADISID,43.827,-111.779,0,2.0
MADISNY,43.081,-75.707,0,2.0
MAHONOH,41.104,-80.655,18,3.5
MAPLEOH,41.415,-81.565,11,3.5
MARIOIN,39.766,-86.154,12,3.5
MATEWKS,42.613,-71.236,0,2.0
MATSHOS,41.901,-71.089,0,2.0
MCFAJAZ,33.446,-112.078,0,2.0
MCHENIL,42.337,-88.443,260,6.0
MECKLNC,35.315,-80.841,113,6.0
MEDHOLD,42.325,-122.877,1,2.0
MESJACO,39.069,-108.574,1,2.0
MIAHOLD,25.92,-80.155,6,2.0
MIDDLNJ,40.421,-74.489,149,6.0
MILLRAR,33.4,-94.023,11,3.5
MINICID,42.535,-113.792,0,2.0
MINNESD,43.578,-96.729,10,2.0
MISCOMO,36.923,-89.352,40,3.5
MISSOMT,46.883,-114.027,0,2.0
MOFFECO,40.507,-107.559,17,3.5
MONCJAL,32.379,-86.308,2,2.0
MONMONJ,40.268,-74.287,157,6.0
MONROFL,24.572,-81.749,22,3.5
MONROMI,41.894,-83.394,74,3.5
MONRONY,43.152,-77.614,0,2.0
MONTGMO,38.98,-91.504,24,3.5
MONTGPA,40.159,-75.422,0,2.0
MONTGTX,30.336,-95.448,378,6.0
MORGACO,40.251,-103.79,0,2.0
MORGNMO,38.432,-92.84,30,3.5
MOUNTND,48.321,-102.391,0,2.0
MTPPDCA,34.059,-118.126,16,3.5
NASSAFL,30.611,-81.631,3,2.0
NATROWY,42.862,-106.345,2,2.0
NAVSOAZ,34.872,-110.155,1,2.0
NGDCTGA,34.295,-83.824,1,2.0
NIAGANY,43.18,-78.736,0,2.0
NOBLEMN,43.649,-95.593,1,2.0
NOJUVOR,45.61,-121.203,10,2.0
NOLVGNV,36.202,-115.12,148,6.0
NORCOOR,45.61,-121.203,2,2.0
NORFOMA,42.26,-71.209,40,3.5
NWREGVA,39.199,-78.146,0,2.0
NYCHOLD,40.64,-74.17,18,3.5
OAK,30.821,-92.641,1,2.0
OKANOWA,48.366,-119.582,0,2.0
OMAHOLD,41.281,-95.899,0,2.0
ONECONY,43.156,-75.377,0,2.0
ONONDNY,43.046,-76.146,8,2.0
ONTARNY,42.883,-77.212,3,2.0
ORANGFL,28.504,-81.416,2,2.0
ORANGNY,41.405,-74.357,91,3.5
ORLHOLD,28.427,-81.334,1,2.0
ORPARLA,29.961,-90.094,57,3.5
OTERONM,32.852,-106.008,0,2.0
OTRPCNM,32.08,-106.283,965,9.0
PALMBFL,26.673,-80.092,9,2.0
PAMREVA,37.752,-77.359,76,3.5
PARKJCO,39.218,-105.98,98,3.5
PASADCA,34.149,-118.145,30,3.5
PENNISD,44.079,-103.221,1,2.0
PENOBME,44.801,-68.778,0,2.0
PERRYAL,32.634,-87.316,187,6.0
PHELPNE,40.439,-99.37,22,3.5
PHIHOLD,39.96,-75.165,5,2.0
PHOHOLD,33.471,-112.073,80,3.5
PIC,26.155,-97.338,565,9.0
PIKCOPA,41.389,-75.071,165,6.0
PINALAZ,33.041,-111.376,597,9.0
PINELFL,27.902,-82.706,2,2.0
PISCAME,45.183,-69.224,1,2.0
PLATTMO,39.19,-94.684,0,2.0
PLATTWY,42.055,-104.953,1,2.0
PLYMOMA,41.932,-70.651,60,3.5
PMHOSFL,25.885,-80.325,1,2.0
PMREGVA,37.321,-78.425,0,2.0
POLKCTX,30.698,-95.006,958,9.0
POLKJIA,41.654,-93.588,67,3.5
POMONCA,34.055,-117.754,1,2.0
PONDEMT,48.169,-111.947,1,2.0
POOHOLD,45.515,-122.676,9,2.0
POTTAIA,41.282,-95.867,41,3.5
PUEBLCO,38.276,-104.611,1,2.0
RAADCMN,44.956,-93.089,77,3.5
RAPPSVA,38.318,-77.472,107,6.0
REHOSIL,41.865,-87.804,0,2.0
REJAITX,31.389,-103.527,0,2.0
RICECKS,38.347,-98.224,11,3.5
RNDLLTX,35.116,-101.866,35,3.5
ROCKIIL,41.509,-90.581,2,2.0
RRFINWA,47.451,-122.295,1,2.0
RSREGVA,37.295,-77.321,0,2.0
SAAHOLD,33.749,-117.875,44,3.5
SACHOLD,38.578,-121.5,16,3.5
SACITCA,33.75,-117.88,21,3.5
SACRACA,38.583,-121.497,9,2.0
SAJHOLD,18.407,-66.107,6,2.0
SANANCA,33.75,-117.881,186,6.0
SANJAIL,39.8,-89.643,0,2.0
SBDHOLD,34.101,-117.298,25,3.5
SBERNCA,34.102,-117.272,0,2.0
SCNORCA,37.352,-121.906,94,3.5
SDHOSCA,32.619,-117.023,3,2.0
SEAHOLD,47.491,-122.291,10,2.0
SEBASAR,35.383,-94.425,7,2.0
SENECOH,41.08,-83.154,94,3.5
SFRHOLD,37.796,-122.402,25,3.5
SHACOKS,39.048,-95.672,1,2.0
SHERBMN,45.304,-93.619,142,6.0
SLRDCAZ,32.498,-114.778,1,2.0
SLSLCUT,40.726,-111.917,1,2.0
SMARYMD,38.302,-76.629,0,2.0
SNDHOLD,32.717,-117.165,34,3.5
SNJHOLD,37.239,-121.774,7,2.0
SOLONOH,41.391,-81.44,1,2.0
SOUTECO,37.133,-107.634,1,2.0
SPHOSCA,33.739,-118.307,1,2.0
SPMHOLD,44.86,-93.231,1,2.0
STCDFTX,28.895,-99.122,1582,15.0
STCLAMI,42.942,-82.481,31,3.5
STOPDIL,41.899,-87.884,0,2.0
STRAFNH,43.219,-70.939,32,3.5
STTCJVI,18.34,-64.928,0,2.0
STWRTGA,32.037,-84.772,1903,15.0
SUFFOMA,42.333,-71.071,268,6.0
SUMMIUT,40.721,-111.478,0,2.0
SUSSENJ,41.055,-74.767,24,3.5
SWEETWY,41.537,-109.301,0,2.0
TELLECO,38.942,-105.154,18,3.5
TENSALA,31.809,-91.397,207,6.0
TETONWY,43.478,-110.76,1,2.0
TFALLID,42.558,-114.467,14,3.5
TNWESDF,35.409,-89.55,14,3.5
TOOLEMT,48.507,-111.856,1,2.0
TOORANM,34.767,-106.018,10,2.0
TRICOIL,37.272,-89.175,150,6.0
TUCHOLD,32.135,-110.926,14,3.5
TULCOOK,36.157,-95.999,149,6.0
UMATCOR,45.674,-118.849,2,2.0
UTAHCUT,40.148,-111.657,94,3.5
VBHOSTX,26.175,-97.67,1,2.0
VENHOLD,34.206,-119.077,10,2.0
VENTUCA,34.268,-119.211,1,2.0
VIRBEVA,36.753,-76.06,27,3.5
VNBRNMI,42.233,-83.495,1,2.0
VRK,40.728,-74.006,265,6.0
VTDCORR,44.333,-72.752,4,2.0
VTSTALB,44.85,-73.132,2,2.0
WACLATX,29.424,-98.497,8,2.0
WAKECNC,35.778,-78.64,22,3.5
WAKULFL,30.196,-84.377,133,6.0
WASCONY,43.282,-73.587,3,2.0
WASHCUT,37.158,-113.412,21,3.5
WASHIAR,36.034,-94.177,7,2.0
WASHICO,40.158,-103.192,2,2.0
WASHOLD,38.881,-77.229,4,2.0
WASHONV,39.573,-119.811,22,3.5
WAYNEMI,42.388,-83.045,51,3.5
WAYNENY,43.067,-77.031,0,2.0
WBATOLA,30.501,-91.216,0,2.0
WCCBXTX,29.428,-98.508,0,2.0
WCCPBFL,26.275,-80.152,548,9.0
WEBERUT,41.24,-111.993,77,3.5
WILLCTX,26.47,-97.762,1481,12.0
WILLITN,35.898,-86.885,0,2.0
WMHOSCA,34.051,-118.217,0,2.0
WOAKSTX,29.711,-95.401,1,2.0
WORCEMD,38.17,-75.376,68,3.5
WVSCENT,38.312,-81.71,8,2.0
WYATTRI,41.893,-71.383,0,2.0
YAVAPAZ,34.542,-112.466,4,2.0
YAVCVAZ,34.611,-111.917,0,2.0
YELLOMT,45.755,-108.503,1,2.0
YIKIMWA,46.603,-120.508,11,3.5
YORCOPA,39.988,-76.664,716,9.0
YORCOSC,34.985,-81.204,2,2.0
YUBAJCA,39.141,-121.587,200,6.0
YUMHOLD,32.656,-114.612,1,2.0
